330.9424625203473 24.34487551161082
222.17071656058144 32.64150790564845
192.14802105456323 24.848235098677794
293.7244230098521 30.983866946519715
320.39594320282254 48.01297308091912
246.89211268396792 43.911085331798
182.32043165192104 20.381334525466013
378.18637143727125 32.33362582475815
272.5548231382679 31.535806241600476
178.51756570584777 35.39813209496406
267.93340270975534 40.120635526272935
310.7586142953567 57.7379281829116
326.31146139169607 59.33485237286122
117.99484088022218 11.956827593872777
223.43810238702702 24.773453550944055
385.6330475877009 32.37244747681034
226.8854946348708 35.44626310994182
307.9264803578659 44.28599499941889
335.890801072149 47.04216908361893
276.43003396530315 52.90513590776864
381.04282508181626 53.00727407374039
211.0140723002942 15.395375006025734
332.67049496498765 22.222129214488767
428.6316612250682 29.38914148681164
182.14223357051287 21.68327346229936
278.21821704683083 32.00425635111604
164.5975249980421 26.331218491227457
249.13112141632135 30.69394295485307
205.50795274507192 32.658664690501
131.66824618720418 17.384386921891966
133.87473124532164 22.47063304270636
254.3506832896296 31.360972114120138
272.77973926717 27.507198008129812
293.25745728737337 44.382177428559395
359.41521075056187 41.563224628744884
265.9429513661853 42.22987017625432
327.91490619625466 51.29086307920259
299.2810034920442 49.52067800304446
314.19226690405117 50.86497192956542
318.1539000263589 45.22798991971961
226.0345116675367 18.789334225314086
272.60125254260134 31.863124972907666
189.61446128914721 21.659542318611834
303.3574179371578 36.823648431027905
331.78925665480654 34.322023602608034
278.7599244302613 37.00717433566172
271.2015077549722 44.51214674735055
283.6178912568965 29.564139762824333
294.48224476206695 43.125893845094424
389.6591213640082 40.391833503067694
